ZCTA5CE20,lon,lat,bw,bs,be,bn
04983,-70.303345,44.926098,-70.5215,44.7281,-70.1299,45.0656
02802,-71.455795,41.952676,-71.463,41.9435,-71.4485,41.9577
02808,-71.744648,41.410803,-71.7808,41.371,-71.7233,41.4346
24138,-80.316829,37.050527,-80.3816,36.9951,-80.263,37.0937
22820,-79.040142,38.756278,-79.0727,38.6981,-78.9283,38.7764
80741,-103.501257,40.534746,-103.6011,40.3604,-103.2991,40.8346
23298,-77.429202,37.541271,-77.4329,37.5375,-77.4271,37.5464
70712,-91.585732,30.965737,-91.6322,30.9235,-91.5387,30.9994
13138,-76.014723,42.899246,-76.0181,42.8965,-76.012,42.9009
04535,-69.635186,44.087769,-69.6847,44.0288,-69.5787,44.1376
26228,-80.370541,38.754375,-80.4095,38.7276,-80.3263,38.7802
08055,-74.82249,39.863733,-74.8634,39.7855,-74.7549,39.9359
12762,-74.791647,41.676633,-74.8184,41.6041,-74.7626,41.7076
12764,-74.98838,41.594394,-75.0746,41.5054,-74.8805,41.6868
12765,-74.628101,41.852653,-74.6746,41.819,-74.5796,41.8911
12769,-74.461118,41.659731,-74.5145,41.6392,-74.4351,41.6732
12849,-73.298498,43.448121,-73.3245,43.4315,-73.2816,43.464
12851,-74.062498,43.854482,-74.2355,43.7445,-73.9414,43.9567
12857,-73.933456,43.834617,-74.0179,43.7314,-73.8495,43.9502
47840,-87.074309,39.40194,-87.1463,39.3384,-86.9423,39.498
03266,-71.841594,43.80164,-72.0581,43.7025,-71.7227,43.9172
15536,-78.203359,39.964912,-78.2903,39.8309,-78.139,40.0216
15488,-79.759697,39.976994,-79.768,39.9712,-79.7516,39.9924
26271,-79.58982,39.067975,-79.641,38.9896,-79.4793,39.1123
26273,-79.970738,38.657858,-80.0875,38.5134,-79.8489,38.7319
12770,-74.837618,41.442643,-74.9041,41.4305,-74.8125,41.4693
12771,-74.624249,41.372485,-74.726,41.3178,-74.548,41.4322
17004,-77.733256,40.600642,-77.8292,40.5006,-77.5839,40.6698
04757,-68.182779,46.6141,-68.3049,46.469,-68.0462,46.7497
04761,-67.971825,46.118569,-68.0406,46.095,-67.9039,46.1411
04768,-69.058889,46.80281,-69.2622,46.6923,-68.4401,46.8393
04773,-68.224659,47.272547,-68.3136,47.1809,-68.1789,47.355
18415,-75.111571,41.741403,-75.1844,41.6728,-75.0497,41.8245
39736,-88.64045,33.417763,-88.6492,33.4082,-88.6363,33.4237
97125,-123.207542,45.664992,-123.2443,45.6378,-123.1644,45.6789
72075,-91.310704,35.640334,-91.3145,35.6386,-91.3082,35.6435
81046,-104.368669,37.295968,-104.3799,37.2809,-104.3587,37.3071
81222,-105.817617,38.358867,-105.8835,38.2931,-105.7284,38.4122
26275,-79.953647,38.980093,-79.9712,38.9627,-79.92,39.013
08057,-74.940578,39.97821,-75.0054,39.938,-74.8822,40.0138
21557,-78.926559,39.520276,-78.9961,39.4385,-78.8476,39.5819
17006,-77.491359,40.291503,-77.6702,40.1854,-77.4327,40.3851
12777,-74.710917,41.551424,-74.7869,41.4937,-74.6173,41.6041
17007,-77.118697,40.13142,-77.1749,40.093,-77.0552,40.1741
12779,-74.630723,41.697406,-74.6536,41.673,-74.5958,41.7356
04777,-68.481435,45.823612,-68.5651,45.6937,-68.4266,45.9675
04785,-68.00368,47.126786,-68.1798,47.0464,-67.7902,47.2563
04841,-69.134912,44.128714,-69.1853,44.0818,-69.0819,44.1726
04843,-69.09111,44.229831,-69.1654,44.1714,-68.9549,44.2595
04852,-69.312354,43.76561,-69.3236,43.7559,-69.3004,43.7751
12974,-73.467183,44.058979,-73.5094,44.0023,-73.4491,44.0902
22724,-77.907524,38.632855,-77.9511,38.5866,-77.8599,38.6719
05354,-72.537077,42.756834,-72.5654,42.7269,-72.4585,42.8242
48426,-83.064613,43.509635,-83.112,43.4435,-83.0101,43.5904
24715,-81.341034,37.337512,-81.3622,37.3027,-81.2878,37.3734
21561,-79.204898,39.49938,-79.3244,39.4047,-79.0751,39.5878
26285,-79.947174,38.916303,-80.0018,38.8661,-79.9095,38.9424
12780,-74.716547,41.44851,-74.8177,41.3925,-74.6605,41.495
12781,-74.471822,41.614763,-74.4935,41.5961,-74.4543,41.6319
12788,-74.589694,41.794436,-74.6383,41.7362,-74.5255,41.8552
12792,-74.955006,41.514344,-74.9826,41.4896,-74.9119,41.5372
99031,-117.359311,47.420839,-117.4671,47.318,-117.2398,47.5275
47381,-84.864653,40.38665,-84.872,40.3786,-84.8577,40.3932
64868,-94.612042,36.680301,-94.6181,36.6664,-94.6042,36.7084
38347,-88.498736,35.478534,-88.524,35.4396,-88.469,35.4995
25942,-80.98753,38.02423,-81.0339,37.9923,-80.9478,38.0627
60930,-88.010522,40.834703,-88.1281,40.7959,-87.8728,40.8683
04787,-67.97685,46.551665,-68.0482,46.5062,-67.906,46.5971
04406,-69.584876,45.204326,-69.7254,45.1086,-69.4021,45.3676
03448,-72.278529,43.036802,-72.3084,42.9899,-72.1947,43.0759
27506,-78.738507,35.409138,-78.7452,35.4022,-78.7317,35.4127
27929,-76.031339,36.417606,-76.0808,36.3837,-75.9588,36.5032
26292,-79.529162,39.15247,-79.5898,39.0974,-79.4496,39.2177
26296,-79.564733,38.749583,-79.6333,38.6949,-79.506,38.833
08069,-75.450065,39.702251,-75.5034,39.6652,-75.3894,39.7546
08071,-75.132978,39.733294,-75.1589,39.715,-75.1135,39.7494
12808,-73.758565,43.750854,-73.8109,43.7051,-73.686,43.7802
12809,-73.447058,43.255667,-73.537,43.1438,-73.3852,43.3339
12810,-73.892626,43.493317,-74.107,43.4458,-73.825,43.5339
25853,-81.273317,37.650135,-81.3256,37.603,-81.2197,37.6775
60917,-88.185484,41.041221,-88.2871,40.9815,-88.133,41.1307
79259,-100.455942,34.362429,-100.5788,34.3135,-100.3768,34.4234
56262,-95.86844,45.122753,-96.0369,45.0627,-95.7355,45.1809
01944,-70.770969,42.58112,-70.8145,42.5518,-70.7152,42.5996
18602,-75.754584,41.18556,-75.7731,41.1702,-75.7393,41.202
17933,-76.242788,40.603681,-76.2468,40.5986,-76.2378,40.6093
49902,-88.377441,46.049051,-88.3879,46.037,-88.3671,46.0581
08324,-75.000856,39.218444,-75.0354,39.1909,-74.9682,39.2536
39737,-89.341675,33.666435,-89.3793,33.6071,-89.2721,33.6936
08070,-75.510892,39.624153,-75.5595,39.5695,-75.4634,39.6858
26321,-80.695069,39.05462,-80.7289,39.0004,-80.6222,39.1315
12817,-73.826139,43.636972,-73.9015,43.5402,-73.7559,43.7241
17017,-76.892976,40.638926,-76.993,40.5146,-76.8098,40.6928
17018,-76.857633,40.408912,-77.027,40.3546,-76.7391,40.4596
55084,-92.716087,45.471863,-92.7806,45.3868,-92.6466,45.5277
26731,-79.058844,39.149511,-79.1309,39.1202,-79.0104,39.1891
26430,-80.760181,38.884613,-80.7991,38.8467,-80.7156,38.9299
93237,-118.904258,36.474504,-118.9216,36.4381,-118.8851,36.5032
17946,-76.255985,40.810742,-76.2664,40.8025,-76.215,40.821
23055,-78.21628,37.77642,-78.2852,37.7352,-78.1639,37.8287
62081,-90.23424,39.262238,-90.2961,39.2247,-90.1481,39.3056
31561,-81.338906,31.203592,-81.3695,31.1499,-81.3063,31.2332
32323,-84.612394,29.892359,-84.6453,29.8668,-84.5706,29.9108
59735,-111.788515,45.673916,-112.0298,45.5535,-111.6373,45.7725
14173,-78.474154,42.527798,-78.4786,42.5159,-78.4641,42.5344
12085,-73.963815,42.699036,-73.9847,42.6875,-73.9578,42.7102
21619,-76.280483,38.958766,-76.3133,38.9027,-76.2431,38.9975
26327,-80.942563,39.118013,-80.9896,39.095,-80.848,39.152
41095,-84.7841,38.792555,-84.9718,38.7354,-84.7089,38.8595
35543,-87.761573,34.192429,-87.8068,34.1311,-87.6856,34.3028
40921,-83.901847,36.781948,-83.9521,36.7512,-83.8586,36.8156
50468,-92.957033,43.046313,-93.1226,42.9798,-92.7903,43.1119
40923,-83.847267,36.9159,-83.8824,36.8948,-83.8179,36.9426
40927,-83.03642,36.891892,-83.1012,36.8473,-82.9649,36.9436
50604,-92.902997,42.604872,-92.9866,42.4994,-92.8103,42.7009
46408,-87.369277,41.54428,-87.4178,41.5225,-87.3362,41.5691
50606,-91.681341,42.749705,-91.8047,42.6729,-91.5721,42.8305
48320,-83.333138,42.616684,-83.3565,42.5928,-83.321,42.6257
17516,-76.374587,39.923984,-76.4893,39.8877,-76.2894,39.9772
13406,-74.917631,43.146281,-74.9805,43.1299,-74.8872,43.1624
13408,-75.667805,42.921298,-75.7468,42.8598,-75.584,42.9997
35544,-88.020206,33.953925,-88.1501,33.8484,-87.9517,34.0531
13471,-75.602454,43.3692,-75.6926,43.2647,-75.5344,43.5366
01515,-72.042106,42.203311,-72.0788,42.1693,-72.0186,42.2452
40940,-83.93843,36.613458,-84.0509,36.5852,-83.8344,36.6536
40943,-83.856308,36.954935,-83.8901,36.9294,-83.833,36.9748
40946,-83.825232,36.958205,-83.8366,36.9382,-83.8083,36.9677
48212,-83.055974,42.409519,-83.0832,42.3811,-83.0239,42.4265
30234,-84.026307,33.334231,-84.0636,33.29,-83.9741,33.3748
08848,-75.091024,40.595368,-75.1951,40.5365,-75.0043,40.6335
08852,-74.551452,40.388987,-74.5934,40.3576,-74.4775,40.4284
08853,-74.742618,40.529118,-74.7919,40.5019,-74.6962,40.5561
08858,-74.739239,40.677344,-74.7528,40.6604,-74.7208,40.6997
17518,-76.264742,39.805266,-76.3124,39.7543,-76.2156,39.8585
17520,-76.347984,40.098545,-76.3667,40.0822,-76.3351,40.1103
13417,-75.293993,43.10002,-75.308,43.0849,-75.2817,43.1147
13420,-74.928284,43.668788,-75.1198,43.5079,-74.7978,43.7762
01516,-71.750338,42.049563,-71.8301,42.0081,-71.6803,42.1007
01522,-71.869155,42.385256,-71.9289,42.3209,-71.8177,42.4318
06468,-73.224834,41.333742,-73.306,41.2938,-73.1571,41.3917
01532,-71.647836,42.32664,-71.6897,42.2788,-71.58,42.3649
01534,-71.661566,42.153421,-71.6937,42.105,-71.5926,42.1658
06470,-73.320875,41.389353,-73.3786,41.3183,-73.2496,41.4727
55370,-94.032436,44.77179,-94.0916,44.7174,-94.01,44.843
60177,-88.309847,41.98933,-88.3603,41.963,-88.2677,42.0141
50479,-93.389117,42.928335,-93.4981,42.8629,-93.3209,43.0097
48215,-82.95682,42.3809,-82.9799,42.355,-82.9287,42.397
60180,-88.52023,42.223424,-88.5773,42.1746,-88.4719,42.2695
08865,-75.153948,40.738205,-75.2039,40.5916,-75.0656,40.7899
08867,-74.975113,40.579676,-75.0547,40.5112,-74.9094,40.6356
08882,-74.379313,40.443111,-74.4041,40.4289,-74.3536,40.4647
17529,-76.087985,40.039224,-76.159,40.0069,-76.0492,40.0817
17536,-76.074138,39.838023,-76.1348,39.8011,-76.0165,39.896
13431,-75.076453,43.19402,-75.141,43.1336,-75.0097,43.2935
01568,-71.60553,42.176793,-71.6481,42.1216,-71.5598,42.2309
01569,-71.637408,42.058951,-71.6965,42.0117,-71.5911,42.1142
01571,-71.935194,42.055007,-71.9947,42.0243,-71.8788,42.0942
06510,-72.925788,41.304616,-72.9369,41.301,-72.9184,41.3144
01583,-71.785017,42.370325,-71.8242,42.3196,-71.7419,42.4049
01590,-71.7518,42.133873,-71.8319,42.0818,-71.68,42.1915
01604,-71.768256,42.251003,-71.7997,42.2197,-71.7312,42.2799
40979,-83.494429,37.000263,-83.5476,36.9845,-83.4616,37.0481
55372,-93.412393,44.677894,-93.5026,44.5871,-93.3182,44.7612
40983,-83.753392,37.346058,-83.8119,37.3151,-83.6909,37.3729
08884,-74.391145,40.395211,-74.4134,40.3788,-74.3695,40.4091
08886,-75.106162,40.693658,-75.1549,40.6532,-75.0623,40.7369
08889,-74.75655,40.600303,-74.8261,40.549,-74.7187,40.6727
08901,-74.445489,40.487935,-74.4895,40.4587,-74.3923,40.5093
13433,-75.255148,43.590689,-75.3884,43.5176,-75.1102,43.658
13436,-74.653902,43.821151,-74.8017,43.7309,-74.5832,43.8817
13450,-74.815471,42.700348,-74.8559,42.6773,-74.776,42.7308
01605,-71.775638,42.286507,-71.8401,42.2645,-71.7558,42.315
06517,-72.904401,41.347762,-72.9352,41.3272,-72.8733,41.3791
01609,-71.840753,42.294829,-71.8592,42.26,-71.7987,42.3081
01612,-71.930892,42.310372,-71.9938,42.2813,-71.8652,42.3494
40988,-83.528399,36.859281,-83.5763,36.7958,-83.4508,36.9115
35401,-87.61566,33.179106,-87.7026,33.1158,-87.5242,33.2301
10467,-73.871791,40.873128,-73.8873,40.8554,-73.8557,40.8966
06390,-71.98711,41.272444,-72.0377,41.2498,-71.9224,41.2923
15005,-80.157928,40.653126,-80.2436,40.6039,-80.1162,40.6739
15007,-79.931713,40.65327,-79.9373,40.6436,-79.9244,40.6617
10014,-74.00585,40.733999,-74.0124,40.726,-73.9996,40.7428
10018,-73.992895,40.755493,-74.0072,40.7491,-73.9809,40.7625
10025,-73.968312,40.798242,-73.9801,40.7879,-73.9586,40.8088
13454,-74.758126,43.171625,-74.8048,43.1373,-74.696,43.2005
13459,-74.593738,42.778837,-74.6805,42.7213,-74.4744,42.8392
13461,-75.597459,43.071759,-75.6222,43.0537,-75.5797,43.0888
13464,-75.614238,42.690626,-75.7202,42.6182,-75.5291,42.7481
06604,-73.19522,41.181294,-73.2332,41.142,-73.1759,41.2142
06606,-73.207358,41.212649,-73.2442,41.1893,-73.1788,41.2295
06610,-73.169546,41.204601,-73.1888,41.1848,-73.1538,41.2284
01731,-71.278879,42.463988,-71.3043,42.4493,-71.2632,42.4773
06611,-73.208229,41.260091,-73.2752,41.2205,-73.1401,41.2994
10469,-73.846653,40.868857,-73.8629,40.856,-73.8265,40.8842
10474,-73.884499,40.810739,-73.903,40.8008,-73.8683,40.823
15087,-79.844253,40.200181,-79.8714,40.1767,-79.8361,40.2083
15089,-79.754893,40.214321,-79.8058,40.185,-79.6751,40.2562
10031,-73.950306,40.825027,-73.9592,40.8142,-73.9397,40.8343
10033,-73.93545,40.848698,-73.9436,40.8304,-73.9271,40.8564
10044,-73.9498,40.762097,-73.9616,40.7495,-73.9401,40.773
10069,-73.98882,40.77761,-73.9915,40.7741,-73.9865,40.781
15014,-79.741487,40.608588,-79.7511,40.6028,-79.7338,40.6156
15015,-80.082056,40.636664,-80.0965,40.6238,-80.0694,40.646
10167,-73.974773,40.754647,-73.9758,40.754,-73.9737,40.7553
10271,-74.010329,40.708439,-74.0112,40.7077,-74.0094,40.7092
10280,-74.016577,40.710276,-74.0192,40.7041,-74.0137,40.715
26691,-80.674283,38.396471,-80.7137,38.3392,-80.6335,38.4453
26714,-78.644294,39.17154,-78.7003,39.1323,-78.5806,39.2265
21835,-75.937595,38.533554,-75.9826,38.5038,-75.8791,38.5696
17210,-77.659168,40.204706,-77.7328,40.1297,-77.6027,40.2333
01746,-71.43985,42.202353,-71.5026,42.1568,-71.3802,42.2381
06705,-72.99264,41.549183,-73.0286,41.5289,-72.9568,41.5755
06754,-73.366002,41.763445,-73.4257,41.7159,-73.2933,41.857
10512,-73.697122,41.458564,-73.8211,41.3509,-73.6296,41.5149
10514,-73.774938,41.172445,-73.8127,41.1296,-73.7292,41.2184
10516,-73.891292,41.463181,-73.9786,41.401,-73.8346,41.4981
15019,-80.33052,40.408029,-80.3711,40.3453,-80.2857,40.4776
15027,-80.239879,40.66706,-80.2554,40.6554,-80.2188,40.6765
10307,-74.242314,40.50784,-74.2556,40.4961,-74.2283,40.52
15037,-79.850162,40.256489,-79.9518,40.2063,-79.7914,40.3175
13110,-76.282896,42.892081,-76.3539,42.8261,-76.2195,42.9331
05653,-72.492743,44.701406,-72.5629,44.642,-72.4173,44.7623
05736,-73.017891,43.603113,-73.0323,43.5714,-72.9886,43.6358
50447,-93.80118,42.927187,-93.9116,42.8198,-93.6756,43.0242
06759,-73.196348,41.755268,-73.3494,41.6727,-73.1121,41.8343
01778,-71.354225,42.349035,-71.3981,42.3099,-71.3284,42.4127
06782,-73.04942,41.650864,-73.0648,41.6097,-73.0298,41.7028
01821,-71.252016,42.551388,-71.3067,42.5064,-71.205,42.5883
10546,-73.798961,41.193626,-73.8164,41.1801,-73.7853,41.2085
10548,-73.935359,41.244669,-73.9537,41.233,-73.9199,41.2683
10552,-73.828478,40.925032,-73.8441,40.9111,-73.8054,40.9339
15135,-79.819267,40.298668,-79.8447,40.2803,-79.7752,40.3202
10562,-73.85348,41.185413,-73.8762,41.1389,-73.7661,41.2374
10310,-74.116228,40.632978,-74.1321,40.6207,-74.1025,40.6459
15054,-80.399522,40.362639,-80.4149,40.3555,-80.3907,40.3728
15056,-80.214285,40.564524,-80.229,40.5533,-80.1977,40.5783
10454,-73.916903,40.805192,-73.9318,40.7967,-73.9022,40.8143
10466,-73.846251,40.890914,-73.8654,40.8792,-73.8196,40.9048
17361,-76.6768,39.766387,-76.6961,39.7456,-76.6619,39.7905
08809,-74.917736,40.643268,-74.97,40.6251,-74.8823,40.6879
13322,-75.193013,42.96839,-75.2695,42.9314,-75.1499,42.9966
05764,-73.19632,43.534155,-73.251,43.4085,-73.1154,43.5875
03457,-72.138185,42.995798,-72.2031,42.946,-72.0579,43.0734
06790,-73.128478,41.83535,-73.1975,41.7756,-73.0535,41.9021
01824,-71.355528,42.591556,-71.4054,42.5499,-71.2946,42.626
06801,-73.392214,41.373484,-73.435,41.3353,-73.3471,41.4282
01832,-71.13134,42.794713,-71.1823,42.7608,-71.0822,42.8214
01835,-71.081449,42.753656,-71.1316,42.7325,-71.0418,42.7741
06812,-73.48827,41.48796,-73.5371,41.4397,-73.4269,41.5347
10509,-73.593639,41.411473,-73.6606,41.355,-73.5336,41.4861
15101,-79.953079,40.575759,-80.0302,40.5327,-79.8714,40.6141
17363,-76.585038,39.767358,-76.6553,39.7212,-76.5112,39.8193
17365,-76.963082,40.037872,-77.0127,40.0017,-76.8639,40.1015
05767,-72.802466,43.877271,-72.9802,43.8043,-72.7122,43.9622
01367,-72.912755,42.70629,-72.9957,42.6335,-72.854,42.7391
05769,-73.120194,43.923551,-73.1887,43.8553,-73.0378,43.9643
01368,-72.172022,42.67905,-72.283,42.6194,-72.1111,42.7216
05774,-73.176073,43.430336,-73.246,43.3838,-73.072,43.4795
06824,-73.282343,41.183394,-73.3385,41.1182,-73.23,41.2316
06831,-73.675817,41.095427,-73.7278,41.0127,-73.592,41.1523
06880,-73.346974,41.143804,-73.3888,41.0955,-73.2961,41.1945
10530,-73.805805,41.02494,-73.8422,40.9969,-73.7847,41.0397
10536,-73.71703,41.285934,-73.7674,41.2224,-73.6115,41.3218
10538,-73.757178,40.937571,-73.7736,40.9073,-73.7369,40.9616
13329,-74.701568,43.107507,-74.8505,43.0592,-74.5464,43.1543
13332,-75.630863,42.765789,-75.7068,42.6865,-75.4287,42.8215
13333,-74.822114,42.83095,-74.8379,42.8153,-74.8022,42.8459
01370,-72.737418,42.599293,-72.8319,42.5342,-72.6368,42.6583
05778,-73.212278,43.872792,-73.2713,43.8189,-73.1256,43.938
01378,-72.340569,42.677111,-72.412,42.6094,-72.272,42.7254
06890,-73.288427,41.146827,-73.3067,41.1248,-73.2717,41.167
01879,-71.42496,42.674195,-71.4986,42.6174,-71.3664,42.7007
38954,-90.214342,33.422551,-90.3226,33.311,-90.102,33.4913
32352,-84.592548,30.650248,-84.7299,30.5712,-84.462,30.7047
46404,-87.375012,41.584752,-87.3987,41.5593,-87.3472,41.6096
55423,-93.28142,44.876641,-93.3197,44.8617,-93.239,44.8955
48310,-83.067155,42.565121,-83.0899,42.5348,-83.0395,42.5943
13335,-75.245605,42.701929,-75.315,42.6396,-75.1905,42.7879
13337,-74.98414,42.750874,-75.0268,42.7013,-74.9344,42.806
17372,-77.106339,40.000386,-77.1585,39.9336,-77.0426,40.0706
05821,-72.107445,44.321028,-72.1853,44.2565,-72.0047,44.3769
03561,-71.782733,44.327971,-71.9846,44.2713,-71.6969,44.4063
05825,-72.264953,44.863678,-72.2751,44.8492,-72.2346,44.8738
05827,-72.362976,44.683775,-72.4264,44.6389,-72.2849,44.7278
40868,-83.41973,37.099498,-83.4797,37.0393,-83.3514,37.132
38957,-90.378986,33.976067,-90.4168,33.9543,-90.3378,34.036
40870,-83.148569,36.932121,-83.1962,36.8954,-83.0887,36.962
32356,-83.411729,29.864379,-83.4645,29.7779,-83.3259,29.9438
30311,-84.4774,33.719401,-84.5026,33.6896,-84.4338,33.765
39113,-91.0608,32.744061,-91.1443,32.6969,-90.9624,32.9574
48312,-83.009139,42.558316,-83.0492,42.5361,-82.9696,42.5817
13340,-75.115569,43.04431,-75.2094,42.9341,-75.0188,43.1333
13348,-75.066458,42.702082,-75.126,42.615,-75.0022,42.7815
01431,-71.823215,42.676524,-71.8988,42.6338,-71.7726,42.7114
01432,-71.565748,42.564096,-71.6199,42.543,-71.5115,42.5832
06389,-72.129442,41.563682,-72.1356,41.5503,-72.1096,41.5695
05842,-72.244714,44.576625,-72.2985,44.5389,-72.1864,44.6285
05846,-71.858642,44.805829,-72.028,44.7269,-71.6829,44.933
05850,-72.03236,44.560163,-72.0699,44.5345,-72.0069,44.5832
40873,-83.404108,36.814565,-83.4703,36.7436,-83.3614,36.8808
38962,-90.183624,33.866057,-90.215,33.8316,-90.1552,33.912
55360,-93.903138,44.888182,-94.0124,44.8482,-93.8287,44.9787
30313,-84.394804,33.768858,-84.41,33.7426,-84.3898,33.7815
41101,-82.647519,38.471758,-82.706,38.4342,-82.6063,38.5261
50595,-93.821317,42.460036,-93.9716,42.325,-93.6796,42.5648
13350,-74.99541,43.05075,-75.0489,43.0155,-74.9167,43.1381
13353,-74.718362,43.436387,-74.8677,43.2861,-74.6288,43.6737
13354,-75.27115,43.267264,-75.394,43.1897,-75.1763,43.3219
01451,-71.577546,42.500049,-71.6358,42.4473,-71.5298,42.5496
06410,-72.900396,41.512373,-72.9694,41.448,-72.8463,41.5638
05857,-72.305812,44.958996,-72.3713,44.8416,-72.2368,45.0047
05858,-71.81939,44.547195,-71.9089,44.443,-71.6644,44.6155
05867,-72.042709,44.665188,-72.1145,44.5916,-71.9823,44.7496
40874,-83.455607,36.988604,-83.5387,36.8952,-83.4097,37.043
46307,-87.337385,41.39045,-87.4506,41.3113,-87.2004,41.4825
30314,-84.423598,33.757866,-84.4684,33.7431,-84.4027,33.7732
50597,-94.451074,42.96238,-94.5606,42.8917,-94.3057,43.053
50599,-93.773381,42.594182,-93.9515,42.5295,-93.6762,42.6301
55428,-93.381119,45.063448,-93.4022,45.0328,-93.3557,45.0946
48315,-82.995786,42.672812,-83.026,42.6262,-82.9733,42.7159
13364,-75.260444,42.804546,-75.2823,42.7788,-75.2421,42.8251
17407,-76.709663,39.885692,-76.73,39.8721,-76.6948,39.8992
17408,-76.815624,39.922601,-76.8621,39.8629,-76.7476,40.0172
05872,-72.034739,44.8606,-72.1194,44.8057,-71.9427,44.9252
01468,-72.068793,42.553241,-72.1297,42.4956,-72.0014,42.613
01473,-71.903527,42.551255,-71.9797,42.4845,-71.8378,42.629
32257,-81.607682,30.194298,-81.6796,30.1672,-81.5558,30.2235
30309,-84.384539,33.795652,-84.4078,33.7777,-84.3687,33.8188
40903,-83.826565,36.80699,-83.8873,36.7647,-83.7592,36.8682
38964,-90.412984,34.141791,-90.451,34.0104,-90.2851,34.1725
55362,-93.840644,45.295895,-93.9736,45.2376,-93.6482,45.3888
50601,-93.056657,42.566128,-93.2047,42.4392,-92.938,42.7092
60416,-88.279638,41.290004,-88.3245,41.2436,-88.2208,41.3539
48316,-83.056712,42.690592,-83.0954,42.6672,-83.0146,42.7139
17502,-76.667399,40.101104,-76.7216,40.0574,-76.6093,40.141
17505,-76.179417,40.049026,-76.2522,40.0314,-76.1292,40.1075
17509,-76.027216,39.899117,-76.084,39.8463,-75.9814,39.9806
13404,-75.48089,43.73842,-75.5004,43.7271,-75.4582,43.748
50585,-95.140494,42.910087,-95.2205,42.8219,-95.0336,43.0105
41094,-84.608258,38.8865,-84.7347,38.827,-84.5398,38.9576
50586,-94.436354,42.398401,-94.495,42.3396,-94.3782,42.4734
01474,-71.753952,42.667861,-71.7758,42.6315,-71.7206,42.708
46310,-87.230887,41.182053,-87.3531,41.1296,-87.1415,41.26
60173,-88.049091,42.048235,-88.0797,42.025,-88.0303,42.0787
40914,-83.576999,37.093919,-83.6389,37.0317,-83.4569,37.1663
48211,-83.042737,42.378983,-83.0797,42.3634,-83.0188,42.4053
35554,-87.648147,33.892954,-87.7546,33.8266,-87.5662,33.9731
50602,-92.805806,42.740363,-92.9515,42.657,-92.7025,42.8323
55430,-93.301465,45.063226,-93.3247,45.0315,-93.2808,45.0878
38946,-90.378446,33.369631,-90.4006,33.3445,-90.3063,33.4173
35226,-86.843969,33.398271,-86.8996,33.3491,-86.8061,33.4469
60162,-87.902521,41.871444,-87.9182,41.8445,-87.8825,41.8854
17255,-77.866996,40.166934,-77.9253,40.04,-77.7715,40.2794
13136,-75.847727,42.602414,-75.8854,42.544,-75.7936,42.6745
13140,-76.658411,43.058899,-76.7191,42.9533,-76.5902,43.1633
26753,-78.785826,39.574242,-78.8644,39.4925,-78.7246,39.6485
08344,-74.952802,39.573193,-75.138,39.5243,-74.9006,39.6103
17240,-77.577086,40.156963,-77.6721,40.0788,-77.5005,40.2194
13120,-76.162693,42.942323,-76.2334,42.9095,-76.1256,42.9847
13122,-75.838517,42.838265,-75.9391,42.7913,-75.7785,42.8773
05485,-72.975915,44.904188,-72.9774,44.9026,-72.9731,44.9057
40823,-82.991784,36.954501,-83.1257,36.8985,-82.8692,37.0152
38949,-89.436194,34.179675,-89.4568,34.1617,-89.3418,34.2344
40826,-82.778305,37.056374,-82.8477,37.0055,-82.7167,37.1155
17262,-77.779574,40.156356,-77.8132,40.1016,-77.6321,40.2033
13142,-76.136952,43.55147,-76.2391,43.4683,-76.0294,43.653
17265,-77.771816,40.040239,-77.8632,39.9831,-77.6427,40.0885
08349,-75.061677,39.265265,-75.141,39.2121,-74.9789,39.3194
26767,-78.749506,39.617465,-78.7818,39.5987,-78.7336,39.628
08360,-75.031395,39.501219,-75.0866,39.423,-74.864,39.5559
05486,-73.316448,44.624272,-73.3902,44.5635,-73.2281,44.6882
05488,-73.142041,44.934841,-73.253,44.7882,-73.0148,45.0159
05489,-72.89471,44.545806,-72.9942,44.4592,-72.8036,44.636
02898,-71.669489,41.528105,-71.7125,41.4779,-71.6388,41.5618
38950,-90.182295,33.727795,-90.3139,33.658,-90.1163,33.8446
48207,-83.021049,42.347324,-83.0564,42.324,-82.9539,42.374
40830,-83.326876,36.776737,-83.3454,36.7713,-83.3199,36.7843
50456,-93.185346,43.289819,-93.3502,43.2421,-93.0812,43.3425
48208,-83.091737,42.348437,-83.1116,42.3313,-83.0665,42.3656
13143,-76.715447,43.233246,-76.7719,43.1277,-76.6466,43.3437
17267,-78.229578,39.797128,-78.3806,39.7224,-78.1494,39.9464
13147,-76.565607,42.753568,-76.6293,42.7101,-76.5001,42.8406
26801,-78.811628,39.018715,-78.918,38.9538,-78.6697,39.1517
21822,-75.713904,38.306007,-75.7633,38.213,-75.5387,38.3436
01222,-73.321458,42.062423,-73.3501,42.047,-73.2963,42.0883
03256,-71.61649,43.642952,-71.7315,43.5376,-71.5373,43.6919
03257,-71.991007,43.41836,-72.0578,43.3755,-71.907,43.4649
05640,-72.493739,44.34535,-72.511,44.3286,-72.4806,44.3654
03268,-71.755148,43.385816,-71.8383,43.3359,-71.6697,43.4321
55355,-94.556909,45.062656,-94.676,44.9067,-94.3531,45.2593
40844,-83.353855,37.054912,-83.4242,37.0239,-83.2888,37.0934
35234,-86.807992,33.537609,-86.8276,33.5237,-86.775,33.5546
